"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
"2022-05_PtCloates_BOSS.270","2022-05_PtCloates_BOSS","270","SUS","SUS","sus",48.14112,1259.58314,-22.7511,113.5387,"NA","NA","NA","No-take","NA",91,"Yes","Yes"
